time,temperature_2m,precipitation,soil_moisture_0_to_7cm,wind_gusts_10m,Rolling_72h_Rainfall,Mine_Name,Mine_Type
2026-02-01 13:00:00,29.8,0.0,0.247,22.7,0.0,Kandri,Underground
2026-02-01 14:00:00,30.1,0.0,0.247,23.4,0.0,Kandri,Underground
2026-02-01 15:00:00,30.1,0.0,0.247,24.5,0.0,Kandri,Underground
2026-02-01 16:00:00,29.6,0.0,0.247,25.2,0.0,Kandri,Underground
2026-02-01 17:00:00,27.7,0.0,0.246,25.6,0.0,Kandri,Underground
2026-02-01 18:00:00,24.9,0.0,0.246,22.0,0.0,Kandri,Underground
2026-02-01 19:00:00,23.7,0.0,0.246,6.5,0.0,Kandri,Underground
2026-02-01 20:00:00,22.7,0.0,0.246,11.2,0.0,Kandri,Underground
2026-02-01 21:00:00,21.3,0.0,0.246,13.0,0.0,Kandri,Underground
2026-02-01 22:00:00,20.3,0.0,0.246,6.5,0.0,Kandri,Underground
2026-02-01 23:00:00,20.2,0.0,0.246,23.0,0.0,Kandri,Underground
2026-02-02 00:00:00,20.7,0.0,0.246,22.3,0.0,Kandri,Underground
2026-02-02 01:00:00,19.6,0.0,0.246,19.8,0.0,Kandri,Underground
2026-02-02 02:00:00,18.9,0.0,0.246,18.4,0.0,Kandri,Underground
2026-02-02 03:00:00,18.4,0.0,0.246,18.4,0.0,Kandri,Underground
2026-02-02 04:00:00,17.9,0.0,0.246,18.0,0.0,Kandri,Underground
2026-02-02 05:00:00,17.5,0.0,0.246,17.6,0.0,Kandri,Underground
2026-02-02 06:00:00,17.4,0.0,0.246,15.8,0.0,Kandri,Underground
2026-02-02 07:00:00,17.9,0.0,0.246,13.3,0.0,Kandri,Underground
2026-02-02 08:00:00,21.5,0.0,0.246,14.8,0.0,Kandri,Underground
2026-02-02 09:00:00,25.0,0.0,0.246,17.3,0.0,Kandri,Underground
2026-02-02 10:00:00,27.2,0.0,0.246,21.2,0.0,Kandri,Underground
2026-02-02 11:00:00,28.7,0.0,0.246,23.4,0.0,Kandri,Underground
2026-02-02 12:00:00,29.5,0.0,0.246,24.1,0.0,Kandri,Underground
2026-02-02 13:00:00,30.1,0.0,0.245,24.1,0.0,Kandri,Underground
2026-02-02 14:00:00,30.5,0.0,0.245,26.3,0.0,Kandri,Underground
2026-02-02 15:00:00,30.0,0.0,0.245,29.9,0.0,Kandri,Underground
2026-02-02 16:00:00,29.2,0.0,0.245,30.6,0.0,Kandri,Underground
2026-02-02 17:00:00,27.9,0.0,0.245,29.2,0.0,Kandri,Underground
2026-02-02 18:00:00,25.5,0.0,0.245,15.5,0.0,Kandri,Underground
2026-02-02 19:00:00,24.3,0.0,0.245,2.5,0.0,Kandri,Underground
2026-02-02 20:00:00,23.1,0.0,0.245,4.3,0.0,Kandri,Underground
2026-02-02 21:00:00,22.2,0.0,0.245,4.3,0.0,Kandri,Underground
2026-02-02 22:00:00,20.4,0.0,0.245,9.0,0.0,Kandri,Underground
2026-02-02 23:00:00,19.5,0.0,0.245,7.9,0.0,Kandri,Underground
2026-02-03 00:00:00,19.1,0.0,0.245,16.2,0.0,Kandri,Underground
2026-02-03 01:00:00,18.8,0.0,0.245,19.1,0.0,Kandri,Underground
2026-02-03 02:00:00,18.2,0.0,0.245,19.1,0.0,Kandri,Underground
2026-02-03 03:00:00,18.0,0.0,0.245,17.3,0.0,Kandri,Underground
2026-02-03 04:00:00,17.5,0.0,0.245,17.6,0.0,Kandri,Underground
2026-02-03 05:00:00,16.4,0.0,0.245,11.5,0.0,Kandri,Underground
2026-02-03 06:00:00,17.0,0.0,0.245,10.8,0.0,Kandri,Underground
2026-02-03 07:00:00,17.9,0.0,0.245,10.1,0.0,Kandri,Underground
2026-02-03 08:00:00,22.1,0.0,0.245,11.5,0.0,Kandri,Underground
2026-02-03 09:00:00,25.0,0.0,0.245,22.0,0.0,Kandri,Underground
2026-02-03 10:00:00,26.2,0.0,0.245,28.8,0.0,Kandri,Underground
2026-02-03 11:00:00,27.9,0.0,0.245,28.8,0.0,Kandri,Underground
2026-02-03 12:00:00,28.9,0.0,0.245,28.8,0.0,Kandri,Underground
2026-02-03 13:00:00,29.6,0.0,0.245,26.3,0.0,Kandri,Underground
2026-02-03 14:00:00,30.0,0.0,0.245,24.5,0.0,Kandri,Underground
2026-02-03 15:00:00,29.8,0.0,0.245,23.4,0.0,Kandri,Underground
2026-02-03 16:00:00,29.2,0.0,0.245,22.7,0.0,Kandri,Underground
2026-02-03 17:00:00,28.0,0.0,0.237,20.5,0.0,Kandri,Underground
2026-02-03 18:00:00,24.8,0.0,0.237,15.1,0.0,Kandri,Underground
2026-02-03 19:00:00,24.0,0.0,0.237,16.9,0.0,Kandri,Underground
2026-02-03 20:00:00,23.1,0.0,0.237,13.0,0.0,Kandri,Underground
2026-02-03 21:00:00,22.7,0.0,0.237,5.0,0.0,Kandri,Underground
2026-02-03 22:00:00,21.1,0.0,0.237,20.9,0.0,Kandri,Underground
2026-02-03 23:00:00,21.2,0.0,0.245,27.7,0.0,Kandri,Underground
2026-02-04 00:00:00,20.4,0.0,0.245,27.4,0.0,Kandri,Underground
2026-02-04 01:00:00,19.7,0.0,0.245,26.6,0.0,Kandri,Underground
2026-02-04 02:00:00,18.8,0.0,0.245,24.5,0.0,Kandri,Underground
2026-02-04 03:00:00,18.1,0.0,0.245,20.9,0.0,Kandri,Underground
2026-02-04 04:00:00,17.7,0.0,0.245,23.4,0.0,Kandri,Underground
2026-02-04 05:00:00,17.5,0.0,0.245,23.4,0.0,Kandri,Underground
2026-02-04 06:00:00,17.9,0.0,0.245,19.1,0.0,Kandri,Underground
2026-02-04 07:00:00,18.6,0.0,0.245,16.6,0.0,Kandri,Underground
2026-02-04 08:00:00,21.5,0.0,0.245,15.1,0.0,Kandri,Underground
2026-02-04 09:00:00,24.7,0.0,0.245,19.8,0.0,Kandri,Underground
2026-02-04 10:00:00,26.6,0.0,0.245,25.2,0.0,Kandri,Underground
2026-02-04 11:00:00,28.1,0.0,0.245,27.7,0.0,Kandri,Underground
2026-02-04 12:00:00,28.7,0.0,0.245,27.0,0.0,Kandri,Underground
2026-02-04 13:00:00,29.4,0.0,0.245,26.6,0.0,Kandri,Underground
2026-02-04 14:00:00,29.6,0.0,0.245,24.8,0.0,Kandri,Underground
2026-02-04 15:00:00,29.3,0.0,0.245,23.4,0.0,Kandri,Underground
2026-02-04 16:00:00,28.7,0.0,0.245,23.8,0.0,Kandri,Underground
2026-02-04 17:00:00,28.0,0.0,0.245,22.7,0.0,Kandri,Underground
2026-02-04 18:00:00,24.9,0.0,0.245,15.5,0.0,Kandri,Underground
2026-02-04 19:00:00,23.3,0.0,0.245,10.8,0.0,Kandri,Underground
2026-02-04 20:00:00,22.7,0.0,0.245,7.9,0.0,Kandri,Underground
2026-02-04 21:00:00,21.4,0.0,0.245,11.2,0.0,Kandri,Underground
2026-02-04 22:00:00,19.7,0.0,0.245,11.2,0.0,Kandri,Underground
2026-02-04 23:00:00,19.8,0.0,0.245,21.2,0.0,Kandri,Underground
2026-02-05 00:00:00,20.5,0.0,0.245,23.8,0.0,Kandri,Underground
2026-02-05 01:00:00,19.6,0.0,0.245,23.8,0.0,Kandri,Underground
2026-02-05 02:00:00,19.1,0.0,0.245,22.7,0.0,Kandri,Underground
2026-02-05 03:00:00,18.5,0.0,0.245,21.6,0.0,Kandri,Underground
2026-02-05 04:00:00,17.2,0.0,0.245,17.6,0.0,Kandri,Underground
2026-02-05 05:00:00,16.9,0.0,0.245,11.5,0.0,Kandri,Underground
2026-02-05 06:00:00,17.3,0.0,0.245,20.2,0.0,Kandri,Underground
2026-02-05 07:00:00,18.0,0.0,0.245,21.2,0.0,Kandri,Underground
2026-02-05 08:00:00,21.0,0.0,0.245,21.6,0.0,Kandri,Underground
2026-02-05 09:00:00,24.6,0.0,0.245,19.8,0.0,Kandri,Underground
2026-02-05 10:00:00,27.3,0.0,0.245,19.4,0.0,Kandri,Underground
2026-02-05 11:00:00,28.8,0.0,0.245,20.2,0.0,Kandri,Underground
2026-02-05 12:00:00,29.6,0.0,0.245,22.3,0.0,Kandri,Underground
2026-02-05 13:00:00,29.9,0.0,0.245,22.7,0.0,Kandri,Underground
2026-02-05 14:00:00,30.1,0.0,0.245,23.0,0.0,Kandri,Underground
2026-02-05 15:00:00,29.9,0.0,0.245,24.8,0.0,Kandri,Underground
2026-02-05 16:00:00,29.1,0.0,0.245,25.9,0.0,Kandri,Underground
2026-02-05 17:00:00,27.4,0.0,0.245,25.2,0.0,Kandri,Underground
2026-02-05 18:00:00,24.7,0.0,0.245,16.2,0.0,Kandri,Underground
2026-02-05 19:00:00,23.6,0.0,0.245,6.8,0.0,Kandri,Underground
2026-02-05 20:00:00,22.3,0.0,0.245,7.9,0.0,Kandri,Underground
2026-02-05 21:00:00,21.6,0.0,0.245,9.0,0.0,Kandri,Underground
2026-02-05 22:00:00,21.0,0.0,0.245,20.2,0.0,Kandri,Underground
2026-02-05 23:00:00,20.6,0.0,0.245,18.0,0.0,Kandri,Underground
2026-02-06 00:00:00,19.9,0.0,0.245,18.0,0.0,Kandri,Underground
2026-02-06 01:00:00,19.4,0.0,0.245,20.5,0.0,Kandri,Underground
2026-02-06 02:00:00,19.1,0.0,0.245,21.2,0.0,Kandri,Underground
2026-02-06 03:00:00,18.5,0.0,0.245,19.8,0.0,Kandri,Underground
2026-02-06 04:00:00,17.7,0.0,0.245,13.3,0.0,Kandri,Underground
2026-02-06 05:00:00,17.3,0.0,0.245,13.7,0.0,Kandri,Underground
2026-02-06 06:00:00,17.7,0.0,0.245,15.5,0.0,Kandri,Underground
2026-02-06 07:00:00,18.5,0.0,0.245,18.0,0.0,Kandri,Underground
2026-02-06 08:00:00,21.4,0.0,0.245,18.4,0.0,Kandri,Underground
2026-02-06 09:00:00,25.0,0.0,0.245,16.9,0.0,Kandri,Underground
2026-02-06 10:00:00,27.7,0.0,0.245,16.6,0.0,Kandri,Underground
2026-02-06 11:00:00,29.1,0.0,0.245,15.1,0.0,Kandri,Underground
2026-02-06 12:00:00,30.0,0.0,0.245,16.9,0.0,Kandri,Underground
2026-02-06 13:00:00,30.8,0.0,0.245,18.0,0.0,Kandri,Underground
2026-02-06 14:00:00,31.5,0.0,0.245,18.4,0.0,Kandri,Underground
2026-02-06 15:00:00,31.5,0.0,0.245,18.4,0.0,Kandri,Underground
2026-02-06 16:00:00,31.1,0.0,0.245,18.4,0.0,Kandri,Underground
2026-02-06 17:00:00,29.0,0.0,0.245,15.5,0.0,Kandri,Underground
2026-02-06 18:00:00,26.1,0.0,0.245,5.8,0.0,Kandri,Underground
2026-02-06 19:00:00,24.5,0.0,0.245,12.2,0.0,Kandri,Underground
2026-02-06 20:00:00,23.0,0.0,0.245,18.0,0.0,Kandri,Underground
2026-02-06 21:00:00,21.3,0.0,0.245,16.6,0.0,Kandri,Underground
2026-02-06 22:00:00,20.2,0.0,0.245,14.0,0.0,Kandri,Underground
2026-02-06 23:00:00,19.7,0.0,0.245,16.6,0.0,Kandri,Underground
2026-02-07 00:00:00,19.3,0.0,0.245,17.3,0.0,Kandri,Underground
2026-02-07 01:00:00,18.8,0.0,0.245,16.9,0.0,Kandri,Underground
2026-02-07 02:00:00,18.2,0.0,0.245,16.2,0.0,Kandri,Underground
2026-02-07 03:00:00,17.7,0.0,0.245,15.5,0.0,Kandri,Underground
2026-02-07 04:00:00,17.5,0.0,0.245,17.6,0.0,Kandri,Underground
2026-02-07 05:00:00,17.1,0.0,0.245,17.6,0.0,Kandri,Underground
2026-02-07 06:00:00,16.9,0.0,0.245,18.7,0.0,Kandri,Underground
2026-02-07 07:00:00,17.5,0.0,0.245,17.3,0.0,Kandri,Underground
2026-02-07 08:00:00,20.5,0.0,0.245,18.0,0.0,Kandri,Underground
2026-02-07 09:00:00,23.9,0.0,0.245,16.6,0.0,Kandri,Underground
2026-02-07 10:00:00,26.6,0.0,0.245,18.7,0.0,Kandri,Underground
2026-02-07 11:00:00,28.7,0.0,0.245,21.6,0.0,Kandri,Underground
2026-02-07 12:00:00,29.8,0.0,0.245,23.4,0.0,Kandri,Underground
2026-02-07 13:00:00,30.5,0.0,0.245,25.2,0.0,Kandri,Underground
2026-02-07 14:00:00,30.8,0.0,0.245,24.8,0.0,Kandri,Underground
2026-02-07 15:00:00,31.0,0.0,0.245,22.3,0.0,Kandri,Underground
2026-02-07 16:00:00,30.5,0.0,0.245,25.6,0.0,Kandri,Underground
2026-02-07 17:00:00,28.2,0.0,0.241,28.1,0.0,Kandri,Underground
2026-02-07 18:00:00,25.6,0.0,0.241,23.4,0.0,Kandri,Underground
2026-02-07 19:00:00,24.1,0.0,0.241,20.5,0.0,Kandri,Underground
2026-02-07 20:00:00,22.8,0.0,0.241,21.2,0.0,Kandri,Underground
2026-02-07 21:00:00,21.7,0.0,0.241,21.2,0.0,Kandri,Underground
2026-02-07 22:00:00,20.4,0.0,0.241,16.2,0.0,Kandri,Underground
2026-02-07 23:00:00,19.5,0.0,0.242,13.7,0.0,Kandri,Underground
2026-02-08 00:00:00,18.5,0.0,0.242,10.4,0.0,Kandri,Underground
2026-02-08 01:00:00,17.7,0.0,0.242,10.1,0.0,Kandri,Underground
2026-02-08 02:00:00,16.8,0.0,0.242,9.7,0.0,Kandri,Underground
2026-02-08 03:00:00,16.2,0.0,0.242,8.3,0.0,Kandri,Underground
2026-02-08 04:00:00,15.9,0.0,0.242,10.1,0.0,Kandri,Underground
2026-02-08 05:00:00,15.6,0.0,0.245,10.8,0.0,Kandri,Underground
2026-02-08 06:00:00,15.4,0.0,0.245,9.7,0.0,Kandri,Underground
2026-02-08 07:00:00,16.6,0.0,0.245,9.7,0.0,Kandri,Underground
2026-02-08 08:00:00,20.3,0.0,0.245,13.0,0.0,Kandri,Underground
2026-02-08 09:00:00,24.0,0.0,0.245,13.3,0.0,Kandri,Underground
2026-02-08 10:00:00,26.3,0.0,0.245,17.6,0.0,Kandri,Underground
2026-02-08 11:00:00,27.9,0.0,0.245,18.0,0.0,Kandri,Underground
2026-02-08 12:00:00,28.8,0.0,0.245,15.1,0.0,Kandri,Underground
2026-02-08 13:00:00,29.5,0.0,0.245,17.6,0.0,Kandri,Underground
2026-02-08 14:00:00,29.9,0.0,0.245,20.2,0.0,Kandri,Underground
2026-02-08 15:00:00,29.9,0.0,0.245,22.3,0.0,Kandri,Underground
2026-02-08 16:00:00,29.4,0.0,0.245,22.7,0.0,Kandri,Underground
2026-02-08 17:00:00,27.8,0.0,0.245,22.0,0.0,Kandri,Underground
2026-02-08 18:00:00,24.6,0.0,0.245,15.5,0.0,Kandri,Underground
2026-02-08 19:00:00,22.8,0.0,0.245,12.2,0.0,Kandri,Underground
2026-02-08 20:00:00,21.6,0.0,0.245,13.3,0.0,Kandri,Underground
2026-02-08 21:00:00,20.9,0.0,0.245,9.0,0.0,Kandri,Underground
2026-02-08 22:00:00,20.3,0.0,0.245,17.6,0.0,Kandri,Underground
2026-02-08 23:00:00,19.7,0.0,0.245,21.2,0.0,Kandri,Underground
2026-02-09 00:00:00,18.8,0.0,0.245,15.1,0.0,Kandri,Underground
2026-02-09 01:00:00,18.4,0.0,0.245,15.5,0.0,Kandri,Underground
2026-02-09 02:00:00,17.8,0.0,0.245,14.8,0.0,Kandri,Underground
2026-02-09 03:00:00,17.4,0.0,0.245,16.9,0.0,Kandri,Underground
2026-02-09 04:00:00,17.3,0.0,0.245,17.3,0.0,Kandri,Underground
2026-02-09 05:00:00,16.9,0.0,0.245,15.1,0.0,Kandri,Underground
2026-02-09 06:00:00,16.6,0.0,0.245,12.6,0.0,Kandri,Underground
2026-02-09 07:00:00,17.5,0.0,0.245,10.1,0.0,Kandri,Underground
2026-02-09 08:00:00,20.9,0.0,0.245,14.0,0.0,Kandri,Underground
2026-02-09 09:00:00,24.8,0.0,0.245,16.2,0.0,Kandri,Underground
2026-02-09 10:00:00,27.2,0.0,0.245,18.7,0.0,Kandri,Underground
2026-02-09 11:00:00,28.5,0.0,0.245,18.7,0.0,Kandri,Underground
2026-02-09 12:00:00,29.3,0.0,0.245,20.5,0.0,Kandri,Underground
2026-02-09 13:00:00,30.0,0.0,0.245,22.3,0.0,Kandri,Underground
2026-02-09 14:00:00,30.4,0.0,0.245,24.1,0.0,Kandri,Underground
2026-02-09 15:00:00,30.5,0.0,0.245,24.5,0.0,Kandri,Underground
2026-02-09 16:00:00,30.3,0.0,0.245,24.1,0.0,Kandri,Underground
2026-02-09 17:00:00,28.5,0.0,0.245,20.9,0.0,Kandri,Underground
2026-02-09 18:00:00,25.0,0.0,0.245,11.9,0.0,Kandri,Underground
2026-02-09 19:00:00,23.7,0.0,0.245,2.2,0.0,Kandri,Underground
2026-02-09 20:00:00,22.2,0.0,0.245,2.9,0.0,Kandri,Underground
2026-02-09 21:00:00,21.6,0.0,0.245,5.4,0.0,Kandri,Underground
2026-02-09 22:00:00,20.5,0.0,0.245,13.3,0.0,Kandri,Underground
2026-02-09 23:00:00,19.8,0.0,0.245,16.6,0.0,Kandri,Underground
2026-02-10 00:00:00,19.0,0.0,0.245,17.6,0.0,Kandri,Underground
2026-02-10 01:00:00,18.8,0.0,0.245,18.0,0.0,Kandri,Underground
2026-02-10 02:00:00,18.3,0.0,0.245,16.6,0.0,Kandri,Underground
2026-02-10 03:00:00,17.7,0.0,0.245,15.8,0.0,Kandri,Underground
2026-02-10 04:00:00,17.0,0.0,0.245,15.5,0.0,Kandri,Underground
2026-02-10 05:00:00,16.6,0.0,0.245,13.3,0.0,Kandri,Underground
2026-02-10 06:00:00,16.7,0.0,0.245,14.4,0.0,Kandri,Underground
2026-02-10 07:00:00,17.7,0.0,0.245,9.0,0.0,Kandri,Underground
2026-02-10 08:00:00,21.3,0.0,0.245,13.0,0.0,Kandri,Underground
2026-02-10 09:00:00,25.0,0.0,0.245,16.6,0.0,Kandri,Underground
2026-02-10 10:00:00,27.6,0.0,0.245,19.4,0.0,Kandri,Underground
2026-02-10 11:00:00,29.0,0.0,0.245,21.2,0.0,Kandri,Underground
2026-02-10 12:00:00,29.8,0.0,0.245,21.6,0.0,Kandri,Underground
2026-02-10 13:00:00,30.5,0.0,0.245,22.0,0.0,Kandri,Underground
2026-02-10 14:00:00,30.8,0.0,0.245,22.0,0.0,Kandri,Underground
2026-02-10 15:00:00,30.8,0.0,0.245,21.6,0.0,Kandri,Underground
2026-02-10 16:00:00,30.5,0.0,0.245,20.9,0.0,Kandri,Underground
2026-02-10 17:00:00,28.5,0.0,0.245,20.2,0.0,Kandri,Underground
2026-02-10 18:00:00,25.2,0.0,0.245,13.3,0.0,Kandri,Underground
2026-02-10 19:00:00,23.9,0.0,0.245,11.9,0.0,Kandri,Underground
2026-02-10 20:00:00,22.9,0.0,0.245,11.2,0.0,Kandri,Underground
2026-02-10 21:00:00,21.9,0.0,0.245,11.2,0.0,Kandri,Underground
2026-02-10 22:00:00,20.9,0.0,0.245,9.0,0.0,Kandri,Underground
2026-02-10 23:00:00,20.2,0.0,0.245,14.0,0.0,Kandri,Underground
2026-02-11 00:00:00,19.2,0.0,0.245,13.0,0.0,Kandri,Underground
2026-02-11 01:00:00,19.1,0.0,0.245,16.2,0.0,Kandri,Underground
2026-02-11 02:00:00,18.8,0.0,0.245,14.0,0.0,Kandri,Underground
2026-02-11 03:00:00,18.3,0.0,0.245,16.2,0.0,Kandri,Underground
2026-02-11 04:00:00,18.3,0.0,0.245,18.4,0.0,Kandri,Underground
2026-02-11 05:00:00,17.9,0.0,0.245,18.7,0.0,Kandri,Underground
2026-02-11 06:00:00,18.0,0.0,0.245,15.1,0.0,Kandri,Underground
2026-02-11 07:00:00,18.8,0.0,0.245,14.0,0.0,Kandri,Underground
2026-02-11 08:00:00,22.0,0.0,0.245,15.1,0.0,Kandri,Underground
2026-02-11 09:00:00,25.0,0.0,0.245,18.0,0.0,Kandri,Underground
2026-02-11 10:00:00,27.3,0.0,0.245,22.0,0.0,Kandri,Underground
2026-02-11 11:00:00,29.3,0.0,0.245,24.1,0.0,Kandri,Underground
2026-02-11 12:00:00,30.4,0.0,0.245,23.4,0.0,Kandri,Underground
2026-02-11 13:00:00,31.2,0.0,0.245,22.0,0.0,Kandri,Underground
2026-02-11 14:00:00,31.8,0.0,0.245,19.8,0.0,Kandri,Underground
2026-02-11 15:00:00,32.0,0.0,0.245,22.0,0.0,Kandri,Underground
2026-02-11 16:00:00,31.6,0.0,0.245,22.3,0.0,Kandri,Underground
2026-02-11 17:00:00,29.7,0.0,0.245,22.0,0.0,Kandri,Underground
2026-02-11 18:00:00,26.0,0.0,0.245,15.5,0.0,Kandri,Underground
2026-02-11 19:00:00,25.3,0.0,0.245,8.6,0.0,Kandri,Underground
2026-02-11 20:00:00,24.6,0.0,0.245,6.8,0.0,Kandri,Underground
2026-02-11 21:00:00,23.5,0.0,0.245,6.5,0.0,Kandri,Underground
2026-02-11 22:00:00,21.8,0.0,0.245,4.0,0.0,Kandri,Underground
2026-02-11 23:00:00,20.9,0.0,0.245,17.3,0.0,Kandri,Underground
2026-02-12 00:00:00,20.3,0.0,0.245,15.8,0.0,Kandri,Underground
2026-02-12 01:00:00,19.8,0.0,0.245,12.6,0.0,Kandri,Underground
2026-02-12 02:00:00,19.8,0.0,0.245,14.4,0.0,Kandri,Underground
2026-02-12 03:00:00,18.9,0.0,0.245,13.3,0.0,Kandri,Underground
2026-02-12 04:00:00,18.1,0.0,0.245,6.1,0.0,Kandri,Underground
2026-02-12 05:00:00,18.0,0.0,0.245,11.9,0.0,Kandri,Underground
2026-02-12 06:00:00,18.3,0.0,0.245,16.6,0.0,Kandri,Underground
2026-02-12 07:00:00,19.0,0.0,0.245,15.1,0.0,Kandri,Underground
2026-02-12 08:00:00,22.6,0.0,0.245,16.6,0.0,Kandri,Underground
2026-02-12 09:00:00,26.0,0.0,0.245,21.2,0.0,Kandri,Underground
2026-02-12 10:00:00,27.9,0.0,0.245,24.1,0.0,Kandri,Underground
2026-02-12 11:00:00,29.4,0.0,0.245,24.5,0.0,Kandri,Underground
2026-02-12 12:00:00,30.3,0.0,0.245,24.8,0.0,Kandri,Underground
2026-02-12 13:00:00,31.1,0.0,0.245,22.7,0.0,Kandri,Underground
2026-02-12 14:00:00,31.4,0.0,0.245,20.5,0.0,Kandri,Underground
2026-02-12 15:00:00,31.8,0.0,0.245,23.4,0.0,Kandri,Underground
2026-02-12 16:00:00,31.3,0.0,0.245,27.0,0.0,Kandri,Underground
2026-02-12 17:00:00,29.1,0.0,0.24,28.8,0.0,Kandri,Underground
2026-02-12 18:00:00,26.4,0.0,0.24,25.6,0.0,Kandri,Underground
2026-02-12 19:00:00,25.2,0.0,0.24,21.2,0.0,Kandri,Underground
2026-02-12 20:00:00,24.7,0.0,0.24,18.4,0.0,Kandri,Underground
2026-02-12 21:00:00,23.8,0.0,0.24,18.4,0.0,Kandri,Underground
2026-02-12 22:00:00,22.3,0.0,0.24,10.8,0.0,Kandri,Underground
2026-02-12 23:00:00,21.6,0.0,0.241,18.4,0.0,Kandri,Underground
2026-02-13 00:00:00,20.8,0.0,0.241,14.4,0.0,Kandri,Underground
2026-02-13 01:00:00,20.3,0.0,0.241,11.2,0.0,Kandri,Underground
2026-02-13 02:00:00,20.0,0.0,0.241,14.8,0.0,Kandri,Underground
2026-02-13 03:00:00,19.7,0.0,0.241,16.6,0.0,Kandri,Underground
2026-02-13 04:00:00,19.2,0.0,0.241,15.8,0.0,Kandri,Underground
2026-02-13 05:00:00,18.1,0.0,0.245,15.5,0.0,Kandri,Underground
2026-02-13 06:00:00,18.6,0.0,0.245,15.1,0.0,Kandri,Underground
2026-02-13 07:00:00,19.8,0.0,0.245,16.2,0.0,Kandri,Underground
2026-02-13 08:00:00,23.3,0.0,0.245,16.9,0.0,Kandri,Underground
2026-02-13 09:00:00,25.9,0.0,0.245,19.4,0.0,Kandri,Underground
2026-02-13 10:00:00,27.9,0.0,0.245,23.8,0.0,Kandri,Underground
2026-02-13 11:00:00,29.4,0.0,0.245,24.8,0.0,Kandri,Underground
2026-02-13 12:00:00,30.3,0.0,0.245,24.1,0.0,Kandri,Underground
2026-02-13 13:00:00,30.9,0.0,0.245,22.0,0.0,Kandri,Underground
2026-02-13 14:00:00,31.2,0.0,0.245,22.0,0.0,Kandri,Underground
2026-02-13 15:00:00,30.7,0.0,0.245,26.6,0.0,Kandri,Underground
2026-02-13 16:00:00,30.6,0.0,0.245,27.4,0.0,Kandri,Underground
2026-02-13 17:00:00,29.5,0.0,0.245,21.2,0.0,Kandri,Underground
2026-02-13 18:00:00,27.2,0.0,0.245,17.3,0.0,Kandri,Underground
2026-02-13 19:00:00,25.2,0.0,0.245,19.4,0.0,Kandri,Underground
2026-02-13 20:00:00,23.8,0.0,0.245,16.2,0.0,Kandri,Underground
2026-02-13 21:00:00,24.8,0.0,0.245,12.2,0.0,Kandri,Underground
2026-02-13 22:00:00,24.6,0.0,0.245,20.5,0.0,Kandri,Underground
2026-02-13 23:00:00,25.4,0.0,0.245,20.5,0.0,Kandri,Underground
2026-02-14 00:00:00,23.0,0.0,0.245,16.2,0.0,Kandri,Underground
2026-02-14 01:00:00,22.1,0.0,0.245,20.2,0.0,Kandri,Underground
2026-02-14 02:00:00,22.6,0.0,0.245,22.3,0.0,Kandri,Underground
2026-02-14 03:00:00,22.2,0.0,0.245,18.0,0.0,Kandri,Underground
2026-02-14 04:00:00,21.1,0.0,0.245,14.4,0.0,Kandri,Underground
2026-02-14 05:00:00,18.9,0.0,0.245,12.6,0.0,Kandri,Underground
2026-02-14 06:00:00,18.8,0.0,0.245,9.4,0.0,Kandri,Underground
2026-02-14 07:00:00,19.8,0.0,0.245,11.2,0.0,Kandri,Underground
2026-02-14 08:00:00,23.8,0.0,0.245,13.0,0.0,Kandri,Underground
2026-02-14 09:00:00,27.1,0.0,0.245,12.6,0.0,Kandri,Underground
2026-02-14 10:00:00,29.4,0.0,0.245,13.0,0.0,Kandri,Underground
2026-02-14 11:00:00,30.9,0.0,0.245,17.6,0.0,Kandri,Underground
2026-02-14 12:00:00,31.6,0.0,0.245,21.6,0.0,Kandri,Underground
2026-02-14 13:00:00,32.3,0.0,0.245,24.5,0.0,Kandri,Underground
2026-02-14 14:00:00,32.6,0.0,0.245,27.4,0.0,Kandri,Underground
2026-02-14 15:00:00,32.7,0.0,0.245,28.4,0.0,Kandri,Underground
2026-02-14 16:00:00,32.4,0.0,0.245,28.4,0.0,Kandri,Underground
2026-02-14 17:00:00,30.8,0.0,0.245,25.6,0.0,Kandri,Underground
2026-02-14 18:00:00,27.3,0.0,0.245,14.8,0.0,Kandri,Underground
2026-02-14 19:00:00,26.4,0.0,0.245,7.6,0.0,Kandri,Underground
2026-02-14 20:00:00,26.2,0.0,0.245,1.8,0.0,Kandri,Underground
2026-02-14 21:00:00,25.9,0.0,0.245,18.7,0.0,Kandri,Underground
2026-02-14 22:00:00,24.7,0.0,0.245,20.5,0.0,Kandri,Underground
2026-02-14 23:00:00,23.1,0.0,0.245,16.2,0.0,Kandri,Underground
2026-02-15 00:00:00,22.4,0.0,0.245,18.7,0.0,Kandri,Underground
2026-02-15 01:00:00,21.8,0.0,0.245,18.7,0.0,Kandri,Underground
2026-02-15 02:00:00,21.4,0.0,0.245,20.9,0.0,Kandri,Underground
2026-02-15 03:00:00,20.8,0.0,0.245,18.4,0.0,Kandri,Underground
2026-02-15 04:00:00,19.7,0.0,0.245,10.4,0.0,Kandri,Underground
2026-02-15 05:00:00,19.4,0.0,0.245,14.8,0.0,Kandri,Underground
2026-02-15 06:00:00,19.4,0.0,0.245,14.8,0.0,Kandri,Underground
2026-02-15 07:00:00,20.4,0.0,0.245,12.6,0.0,Kandri,Underground
